policyno,plcydate,clm_freq5,clm_amt5,clm_amt,kidsdriv,travtime,car_use,bluebook,retained,npolicy,car_type,red_car,mvr_pts,clm_flag,age,homekids,yoj,income,gender,parent1,jobclass,max_educ,home_val,samehome,yearsinhome,area,in_yy,hadclaim,commercial,cartype_panel,cartype_sports,cartype_pickup,cartype_suv,cartype_sedan,cartype_van,redcar,revolked,male,married,singleparent,job_bluecollar,urban,homeowner,probclaim
10443360,1995-11-03,0,0,0,0,45,Private,15520,10,4,Sedan,yes,0,No,46,0,3,16717,M,No,Student,Bachelors,0,11,11,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,.13139844
10448496,1993-08-16,2,3825,0,0,18,Commercial,6610,1,7,Pickup,yes,1,No,41,0,0,0,M,No,Student,Bachelors,0,1,1,Rural,TRUE,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,.32410434
10465192,1996-01-09,0,0,0,1,26,Private,19750,9,1,Van,no,0,No,41,3,10,,M,No,Professional,Bachelors,177004,7,7,Rural,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,.018618731
10502858,1997-07-27,1,1699,0,0,42,Commercial,13030,6,1,Sedan,no,6,No,46,1,NA,69350,M,No,Blue Collar,Bachelors,254858,7,7,Urban,FALSE,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,.37878957
10510993,1998-03-04,0,0,0,0,16,Private,26370,1,1,SUV,no,2,No,39,2,14,28846,F,No,Blue Collar,Bachelors,151789,8,8,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,.14034641
10512903,1993-08-25,0,0,0,0,48,Private,10190,6,1,Sedan,no,0,No,49,0,11,99292,M,No,Lawyer,Masters,316705,16,16,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,.070562094
10514268,1995-06-13,0,0,0,0,27,Private,18820,1,1,Van,no,0,No,53,0,13,173218,M,No,Doctor,PhD,492219,6,6,Urban,TRUE,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,.18094607
10523808,1996-01-29,0,0,0,0,45,Private,20320,6,1,SUV,no,5,No,46,0,14,54340,F,No,Clerical,Bachelors,218964,13,13,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.16763082
10542195,1999-01-29,1,1775,0,1,37,Private,5700,6,2,SUV,no,2,No,42,1,13,49120,F,Yes,Manager,Bachelors,197752,9,9,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,.45897782
10548406,1994-09-17,0,0,0,0,22,Private,10500,1,1,SUV,no,3,No,38,2,12,26074,F,No,Clerical,High School,167980,1,1,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.31999871
10553914,1998-03-21,0,0,0,0,10,Commercial,11710,9,1,Pickup,yes,0,No,57,1,14,18306,M,No,Unknown,Masters,118518,11,11,Rural,FALSE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,.01587965
10555964,1993-09-17,0,0,0,0,39,Commercial,15200,1,2,Sedan,yes,0,No,53,0,13,17424,M,No,Student,Bachelors,0,1,1,Rural,TRUE,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,.044282153
10558420,1998-07-03,0,0,6879,0,9,Private,10750,1,1,SUV,no,3,Yes,40,3,16,52475,F,Yes,Lawyer,Masters,0,16,16,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,.33920372
10566293,1996-04-24,0,0,0,0,58,Commercial,21230,6,1,Van,yes,1,No,40,0,10,157263,M,No,Unknown,Masters,430484,18,18,Urban,FALSE,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,.5046351
10570925,1995-03-26,0,0,3288,0,41,Private,11810,1,1,SUV,yes,0,Yes,62,0,16,103109,M,No,Lawyer,Masters,344523,15,15,Urban,TRUE,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,.12910967
10578466,1997-09-05,2,5184,0,0,19,Private,19200,14,2,SUV,no,4,No,47,0,11,92214,F,No,Manager,Bachelors,266417,7,7,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.20408504
10581230,1994-03-08,1,3751,0,0,48,Private,20750,10,1,Sedan,no,0,No,48,0,13,144515,M,No,Lawyer,Masters,378420,21,21,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,.039508741
10617178,1997-12-31,2,37876,0,0,39,Commercial,33640,4,2,Panel Truck,no,0,No,46,0,13,63553,M,No,Unknown,Masters,,14,14,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,.15520526
10621759,1994-04-08,3,9063,3521,0,35,Private,14500,1,1,SUV,no,6,Yes,45,0,0,0,F,No,Student,High School,0,9,9,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.46330309
10628987,1997-12-07,0,0,0,0,32,Private,24510,4,1,Sedan,no,0,No,39,0,6,98997,F,No,Professional,High School,0,9,9,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.12577811
10630695,1998-07-09,0,0,0,0,23,Private,13410,7,1,SUV,no,1,No,35,2,14,27446,F,No,Clerical,High School,129102,8,8,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.15797332
10639428,1999-02-03,0,0,0,0,22,Commercial,14510,1,1,Sedan,no,3,No,45,0,NA,0,M,No,Student,Bachelors,0,8,8,Rural,TRUE,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,.062308978
10656392,1998-04-12,0,0,0,0,21,Commercial,20150,4,2,Pickup,no,1,No,45,0,12,37846,F,No,Clerical,<High School,162455,1,1,Rural,FALSE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,.051185086
10665002,1998-09-19,0,0,0,0,29,Private,17220,4,1,Sports Car,no,1,No,49,0,10,75580,F,No,Lawyer,Masters,222553,14,14,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,.13424304
10667670,1993-12-23,0,0,4021,0,13,Commercial,2330,10,1,Sports Car,no,4,Yes,35,1,12,8276,F,No,Student,High School,0,7,7,Urban,FALSE,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,.5327487
10695794,1998-02-12,0,0,0,0,46,Private,15570,19,2,SUV,no,3,No,54,0,15,130241,F,No,Doctor,PhD,,16,16,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.10193449
10740871,1993-07-07,0,0,0,0,33,Private,31830,1,4,Sedan,no,0,No,42,0,NA,,F,No,Professional,Bachelors,286147,11,11,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.0051147011
10783092,1995-04-16,3,38815,0,0,22,Commercial,12850,1,1,Sedan,yes,6,No,41,2,15,97679,M,Yes,Blue Collar,Bachelors,273142,1,1,Urban,TRUE,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,.59238136
10789692,1998-03-15,2,6657,0,0,31,Commercial,6500,1,3,Pickup,no,3,No,50,0,11,104831,M,No,Professional,Masters,0,16,16,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,.57723081
10794956,1997-11-25,0,0,0,0,39,Private,13130,6,2,Sports Car,no,1,No,56,0,0,0,F,No,Home Maker,Bachelors,134398,13,13,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.018810822
10797411,1996-12-12,0,0,0,0,21,Private,28710,4,4,Sedan,no,0,No,41,0,12,95076,F,No,Professional,Bachelors,0,8,8,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.098067142
10800212,1994-04-12,2,1015,0,0,44,Commercial,1500,4,4,SUV,no,0,No,42,0,12,109098,F,No,Blue Collar,High School,268393,4,4,Urban,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,.54939353
10801140,1993-09-24,2,6936,0,0,33,Private,28610,6,1,Sedan,no,2,No,48,0,11,105299,F,No,Blue Collar,High School,276038,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,.16228279
10822547,1996-09-04,0,0,0,0,71,Commercial,23060,1,2,Panel Truck,no,3,No,27,4,13,166855,M,No,Professional,Bachelors,436711,6,6,Rural,TRUE,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,.12997891
10823924,1995-10-06,3,3231,0,0,55,Commercial,3600,10,1,Sedan,yes,7,No,21,0,0,0,M,No,Student,High School,51893,1,1,Rural,FALSE,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,.24698398
10825958,1997-10-09,0,0,0,2,27,Private,16840,1,2,SUV,no,0,No,41,3,0,0,F,No,Home Maker,High School,56089,1,1,Rural,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.066801861
10830214,1994-03-31,4,7665,0,0,46,Private,17520,9,2,SUV,no,2,No,49,0,0,0,F,No,Home Maker,PhD,0,19,19,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.33598456
10841009,1997-08-17,0,0,0,0,5,Private,20640,6,4,Sedan,no,0,No,25,3,12,78062,F,Yes,Professional,High School,0,12,12,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,.11975845
10843092,1995-03-21,0,0,0,0,36,Commercial,11830,1,2,Pickup,no,2,No,42,0,8,61322,M,No,Clerical,High School,228496,1,1,Rural,TRUE,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,.10736509
10851606,1999-02-20,0,0,0,0,40,Private,19580,6,1,Van,no,0,No,42,0,11,97054,M,No,Lawyer,Masters,282590,17,17,Urban,FALSE,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,.24550082
10856927,1993-06-19,2,4082,29865,1,46,Commercial,21520,11,2,Pickup,no,4,Yes,41,4,8,175783,F,Yes,Unknown,PhD,0,17,17,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,.64639354
10882236,1996-11-22,0,0,0,0,23,Private,12030,1,1,Sports Car,no,1,No,42,0,11,63180,F,No,Lawyer,Masters,243719,12,12,Urban,TRUE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,.18319003
10913583,1996-10-31,1,3134,0,0,40,Private,12260,7,2,Sedan,no,3,No,41,2,9,37523,M,No,Clerical,High School,166138,11,11,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,.14613803
10919344,1993-07-13,2,34941,0,0,5,Private,16390,11,1,SUV,no,0,No,37,2,8,73897,F,No,Clerical,Bachelors,244387,6,6,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.090165354
10923435,1993-10-27,2,34507,0,0,8,Private,29170,6,1,SUV,no,0,No,55,0,12,133966,F,No,Lawyer,PhD,342198,13,13,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,.096963219
10925924,1995-09-08,1,754,3755,0,21,Private,4500,1,2,Pickup,no,0,Yes,30,1,0,0,M,No,Student,High School,0,7,7,Urban,TRUE,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,.28109959
10968231,1996-08-18,0,0,0,0,28,Private,17530,1,2,Sedan,no,1,No,52,0,14,135116,M,No,Manager,PhD,335050,13,13,Urban,TRUE,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,.14757952
11009238,1994-04-28,3,46625,0,0,48,Commercial,18050,3,5,Van,no,4,No,50,0,13,36605,M,No,Blue Collar,High School,184411,1,1,Urban,FALSE,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,.4538849
11052704,1999-01-05,0,0,0,0,16,Private,14910,10,1,SUV,no,1,No,50,0,12,,F,No,Clerical,High School,0,12,12,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.01907362
11080242,1994-02-23,3,35165,0,0,39,Commercial,11330,4,2,Sports Car,no,7,No,27,1,0,0,F,No,Student,<High School,0,4,4,Urban,FALSE,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,.89854407
11081713,1999-05-19,2,2602,0,0,46,Commercial,36420,6,1,Panel Truck,yes,3,No,36,0,11,121391,M,No,Manager,Bachelors,310275,8,8,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,.38143325
11086326,1997-04-12,0,0,0,0,57,Private,25940,10,2,SUV,no,0,No,46,0,0,0,F,No,Student,<High School,0,6,6,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.018167283
11105529,1995-12-15,0,0,0,0,33,Private,17970,10,2,SUV,no,0,No,36,0,11,30071,F,No,Blue Collar,<High School,152771,1,1,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,.015383015
11107135,1993-05-24,0,0,0,0,17,Private,38940,1,1,Van,no,3,No,49,0,11,,F,No,Lawyer,Masters,582905,20,20,Urban,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,.069320433
11110786,1997-01-05,0,0,4348,0,13,Private,18130,3,1,Van,yes,2,Yes,42,2,11,68171,M,Yes,Professional,Bachelors,0,10,10,Urban,FALSE,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,.25247151
11129071,1995-05-30,0,0,0,0,13,Private,20960,4,1,Sports Car,no,0,No,63,0,17,86078,F,No,Professional,Bachelors,319488,1,1,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.015766265
11131093,1997-07-19,2,23432,12301,0,60,Private,7900,6,2,Sports Car,yes,9,Yes,64,0,0,0,M,No,Student,High School,0,8,8,Urban,FALSE,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,.78449291
11133775,1994-07-16,1,4477,5297,0,21,Private,5000,6,1,Sports Car,no,0,Yes,35,2,0,0,F,No,Home Maker,Bachelors,59496,13,13,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,.22205494
11135621,1998-10-21,0,0,0,0,25,Private,14010,10,1,Sedan,yes,0,No,47,0,13,78119,M,No,Manager,Masters,226596,18,18,Urban,FALSE,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,.078503996
11178269,1998-12-23,2,6739,0,0,23,Private,17200,1,3,Van,no,5,No,57,0,13,99985,M,No,Lawyer,Masters,298356,20,20,Urban,TRUE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,.1414914
11188509,1995-01-22,3,52445,4699,0,12,Commercial,6720,1,1,Sports Car,no,5,Yes,29,3,0,0,F,Yes,Student,High School,0,6,6,Urban,TRUE,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,.90856761
11200914,1995-11-27,1,1263,6606,0,27,Private,8850,1,1,Sedan,yes,1,Yes,49,0,12,24513,M,No,Blue Collar,<High School,148422,1,1,Urban,TRUE,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,.1654982
11224735,1993-11-21,0,0,0,0,7,Private,6100,1,2,Sedan,yes,0,No,46,0,9,107006,M,No,Manager,Masters,342272,15,15,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.058793854
11231060,1997-07-09,0,0,0,0,26,Private,20570,4,1,Van,no,5,No,37,2,14,66376,M,No,Manager,High School,214022,5,5,Urban,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,.21916883
11282370,1998-03-25,3,10612,4799,1,35,Private,23630,1,1,Sedan,no,2,Yes,56,2,0,0,F,Yes,Student,<High School,0,8,8,Urban,TRUE,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,.39816037
11296018,1997-10-14,0,0,0,0,66,Private,12850,7,4,Pickup,yes,0,No,61,0,14,52529,M,No,Lawyer,Masters,183779,11,11,Rural,FALSE,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,.015360611
11318525,1998-01-04,2,8091,0,2,50,Private,7730,10,3,Sedan,yes,4,No,39,2,13,92000,M,No,Professional,Bachelors,301965,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.4697122
11327319,1994-02-20,2,42820,0,1,39,Private,14590,1,2,Sedan,yes,7,No,42,1,7,130882,M,No,Manager,High School,348968,9,9,Urban,TRUE,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,.4650012
11329003,1997-04-16,1,5618,0,0,45,Private,16150,1,3,Sedan,no,8,No,29,1,13,36708,M,Yes,Professional,High School,0,9,9,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,.48923296
11360436,1995-08-08,0,0,0,0,38,Private,10450,4,1,Sports Car,no,0,No,49,0,6,89547,F,No,Lawyer,Masters,0,19,19,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,.27454478
11366123,1997-11-23,0,0,0,0,26,Private,20280,4,2,Van,yes,1,No,45,0,13,79720,M,No,Professional,Masters,270342,14,14,Urban,FALSE,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,.079274103
11370043,1997-02-19,0,0,0,0,31,Private,26780,7,2,Sedan,no,0,No,58,0,14,131658,F,No,Professional,Masters,390952,12,12,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,.034812968
11410580,1998-07-26,0,0,0,0,13,Private,8870,3,1,Sports Car,no,6,No,50,0,13,73668,F,No,Lawyer,Masters,212878,11,11,Urban,FALSE,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,.45205101
11420969,1997-07-28,0,0,0,0,21,Private,13050,1,1,Sedan,yes,0,No,46,0,12,103455,M,No,Lawyer,Masters,286457,7,7,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,.13141438
11423629,1997-05-24,0,0,0,0,24,Private,6820,10,2,SUV,no,0,No,35,3,14,5628,F,No,Home Maker,<High School,64192,1,1,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.028229354
11434046,1999-03-14,2,5399,3349,0,38,Private,8620,6,1,SUV,no,4,Yes,39,1,11,32188,F,No,Professional,High School,174247,1,1,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.409042
11435030,1998-10-18,1,1371,0,0,49,Commercial,22660,3,1,Panel Truck,yes,5,No,37,0,12,97671,M,No,Professional,Bachelors,257408,7,7,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,.43112558
11435559,1996-10-23,2,23756,0,0,59,Private,1500,1,2,Sedan,yes,3,No,55,0,12,43293,M,No,Student,High School,0,6,6,Rural,TRUE,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,.11773223
11437255,1995-01-02,0,0,0,0,20,Commercial,24750,4,1,Panel Truck,yes,0,No,55,0,NA,83090,M,No,Unknown,Masters,202465,17,17,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,.099252127
11437650,1994-08-01,0,0,0,0,5,Private,15730,3,1,Sedan,yes,3,No,54,0,3,27546,M,No,Clerical,High School,181137,5,5,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.077666312
11442518,1999-01-31,0,0,3244,1,37,Private,10440,1,2,SUV,no,0,Yes,42,1,NA,49120,F,Yes,Manager,Bachelors,197752,9,9,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,.38244566
11448066,1997-03-14,2,4940,3581,0,61,Commercial,22690,10,2,Panel Truck,no,3,Yes,45,1,10,59197,M,Yes,Unknown,Masters,0,8,8,Urban,FALSE,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,.59613299
11457460,1998-05-11,0,0,0,0,35,Private,24740,6,3,Pickup,no,2,No,44,2,11,188428,F,No,Doctor,PhD,497746,14,14,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.096158586
11472229,1994-01-01,1,52068,0,0,23,Commercial,6000,17,1,Sports Car,no,4,No,45,2,0,0,F,Yes,Home Maker,Masters,0,20,20,Urban,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,.34768662
11485378,1998-05-23,0,0,0,0,5,Private,13000,6,1,Sedan,yes,1,No,47,0,NA,64183,M,No,Professional,Bachelors,253869,7,7,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.056569789
11493480,1995-03-18,0,0,2441,0,40,Commercial,14610,7,1,Sedan,yes,0,Yes,39,0,16,92117,M,No,Blue Collar,High School,295537,1,1,Urban,FALSE,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,.21088722
11507075,1996-10-01,0,0,0,0,29,Private,28540,10,2,Pickup,no,4,No,46,0,10,154985,F,No,Manager,PhD,0,10,10,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.16045995
11510681,1994-06-25,0,0,0,0,43,Private,10740,6,4,Sedan,no,2,No,45,0,NA,19599,F,No,Home Maker,Bachelors,134906,1,1,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.029743167
11516074,1997-06-04,0,0,0,0,13,Commercial,6200,10,2,Pickup,no,2,No,48,0,7,35398,M,No,Clerical,High School,0,9,9,Rural,FALSE,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,.056172363
11523690,1996-09-22,0,0,0,0,32,Private,13250,9,2,SUV,no,0,No,47,0,13,23596,F,No,Home Maker,High School,147506,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,.29467541
11525348,1993-07-15,0,0,0,0,38,Private,12770,7,1,Sedan,no,0,No,41,4,8,29622,F,No,Clerical,<High School,116005,1,1,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.020037554
11529013,1995-02-06,0,0,0,0,36,Private,14750,13,1,Sedan,yes,0,No,57,0,14,75468,M,No,Lawyer,Masters,249251,21,21,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.02751096
11533917,1993-07-06,3,5903,0,0,37,Private,14460,10,1,SUV,no,0,No,29,0,10,79059,F,No,Manager,Masters,240683,8,8,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.1940812
11541063,1998-12-01,2,33030,6250,0,30,Commercial,8700,6,1,Pickup,no,0,Yes,37,0,10,55242,M,No,Blue Collar,High School,183992,1,1,Urban,FALSE,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,.64972132
11552587,1993-10-22,0,0,0,0,7,Private,16800,16,2,Van,yes,4,No,46,0,9,107006,M,No,Manager,Masters,342272,15,15,Urban,FALSE,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,.049068041
11559159,1993-09-12,3,5632,0,0,18,Commercial,21330,4,1,Van,no,5,No,44,0,NA,98743,M,No,Unknown,Masters,234546,18,18,Urban,FALSE,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,.39736411
11575256,1995-08-04,2,29379,3408,0,58,Commercial,20990,4,2,Sports Car,no,5,Yes,53,0,13,80023,F,No,Blue Collar,Bachelors,246532,9,9,Urban,FALSE,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,.71382725
11577800,1999-02-09,0,0,0,0,17,Private,16780,4,1,SUV,no,1,No,33,1,13,67171,F,No,Lawyer,Masters,131767,15,15,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.1032607
11579834,1996-09-24,0,0,0,0,36,Private,11050,4,1,Sedan,yes,0,No,35,0,10,57241,M,No,Clerical,<High School,0,1,1,Rural,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,.034865923
11580585,1999-04-08,0,0,0,0,34,Commercial,26890,1,1,Pickup,no,3,No,55,0,0,0,F,No,Home Maker,High School,96761,10,10,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.21822357
11595441,1995-02-28,2,2657,0,0,46,Private,9220,3,2,SUV,no,0,No,50,0,10,77214,F,No,Professional,Bachelors,0,7,7,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.46453163
11597106,1995-12-04,0,0,13042,1,57,Commercial,6000,1,1,Sedan,yes,0,Yes,45,2,14,28731,M,Yes,Blue Collar,High School,0,1,1,Urban,TRUE,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,.7335602
11597207,1997-04-03,0,0,0,0,41,Private,26820,4,1,SUV,no,2,No,35,0,11,122150,F,No,Lawyer,Masters,,12,12,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.16055435
11597507,1997-07-12,1,1157,4814,2,46,Private,9910,1,1,Sedan,yes,3,Yes,56,2,17,28088,M,Yes,Clerical,Bachelors,154530,1,1,Urban,TRUE,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,.59329963
11597903,1997-05-24,2,969,0,0,40,Private,8080,1,1,Pickup,no,3,No,52,0,7,16253,M,No,Clerical,<High School,0,7,7,Urban,TRUE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,.51008713
11605491,1996-06-13,3,30571,0,0,33,Private,15670,12,2,SUV,no,0,No,32,2,13,109683,F,Yes,Manager,Bachelors,276821,9,9,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,.42047861
11617948,1997-10-05,0,0,0,0,37,Private,27310,4,1,Sedan,no,0,No,39,1,13,93925,F,Yes,Lawyer,Masters,0,16,16,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,.10508974
11621066,1994-11-27,0,0,0,0,52,Commercial,16210,17,2,SUV,no,1,No,45,1,11,51655,F,Yes,Blue Collar,High School,182945,6,6,Rural,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,.054616727
11626595,1995-10-13,0,0,0,0,64,Private,10740,10,3,SUV,no,1,No,38,0,9,,F,No,Professional,High School,183880,13,13,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.1680032
11628194,1996-12-08,1,5115,0,1,32,Private,23420,8,3,Sports Car,no,0,No,39,3,13,48738,F,No,Clerical,Bachelors,214103,1,1,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.045633953
11642427,1998-09-30,1,12269,5657,0,13,Commercial,5850,1,1,Pickup,yes,0,Yes,28,4,10,10032,M,No,Student,Bachelors,0,12,12,Urban,TRUE,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,.65548098
11643081,1996-11-03,0,0,4191,0,40,Commercial,21160,3,1,Van,yes,2,Yes,40,0,11,49978,M,No,Unknown,Masters,240143,15,15,Urban,FALSE,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,.21856581
11643529,1997-04-08,1,7611,0,0,47,Private,12000,7,2,SUV,no,3,No,26,1,9,44386,F,No,Manager,High School,209993,5,5,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.30312049
11647620,1998-05-16,0,0,0,3,10,Commercial,44270,13,2,Van,no,4,No,41,3,14,128895,F,No,Professional,Masters,373531,9,9,Urban,FALSE,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,.27058211
11658957,1996-07-01,1,5399,0,0,30,Private,14370,3,1,Sedan,no,0,No,51,0,5,94454,M,No,Professional,Bachelors,0,9,9,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,.17863759
11659609,1995-06-09,2,6120,4815,2,32,Commercial,21880,6,1,Pickup,no,6,Yes,59,2,16,109210,F,No,Manager,Masters,324059,18,18,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.47817969
